Spot_id,Lng,Lat
B7521,121.61055,31.039593
B7528,121.707451,31.183817
B7538,121.891541,30.921951
B7540,121.545876,31.247322
B7544,121.215096,31.041361
B7559,121.427017,31.161037
B7560,121.40303,31.270535
B7562,121.140877,31.07407
B7571,121.538063,31.050018
B7598,121.159981,31.2948
B7600,121.213272,31.309917
B7602,121.579399,31.266142
B7603,121.700294,31.382202
B7611,121.142639,30.98247
B7628,121.418587,31.067276
B7635,121.807747,30.899807
B7643,121.318886,31.311611
B7659,121.483032,31.202364
B7662,121.367661,31.19537
B7676,121.451813,31.015451
B7679,121.295853,31.099924
B7685,121.389122,31.355841
B7686,121.421921,31.1581
B7689,121.406914,31.267441
B7693,121.402664,31.141584
B7695,121.164673,31.383188
B7697,120.940804,31.116507
B7712,121.503448,31.395479
B7713,121.481209,31.286697
B7719,121.55262,31.117773
B7721,121.279793,30.796564
B7727,121.183853,31.431528
B7735,121.373924,31.189142
B7736,121.491295,31.263832
B7741,121.481689,31.23209
B7751,121.929558,30.907269
B7760,121.192062,31.045874
B7766,121.426651,31.41333
B7778,121.813843,30.909605
B7790,121.207848,31.008118
B7805,121.437401,31.242947
B7811,121.504524,30.987543
B7817,121.416039,31.212957
B7818,121.394531,30.975889
B7826,121.900726,30.879927
B7849,121.122948,31.274193
B7850,121.198792,31.239061
B7853,121.236694,31.036703
B7865,121.380814,31.234377
B7873,121.187752,31.0385
B7886,121.352081,31.235205
B7895,121.417397,31.08523
B7898,121.121513,31.036594
B7928,121.447342,31.126389
B7945,121.437508,31.078266
B7951,121.562576,31.257511
B7955,121.496078,31.077078
B7957,121.516762,31.280926
B7958,121.560295,31.254601
B7968,121.409058,31.018049
B7974,121.426147,31.3627
B7976,120.963158,31.067589
B7987,121.452858,31.203724
B7988,121.423431,31.283981
B7998,121.0504,30.959723
B8003,121.493835,31.272806
B8010,121.309486,31.283279
B8012,121.349487,31.105865
B8017,121.376801,30.905081
B8040,121.455612,31.311895
B8043,121.069939,31.107956
B8060,121.465477,31.20616
B8063,121.514732,31.337662
B8071,121.259377,30.893158
B8097,121.21508,31.03303
B8107,121.518608,31.252111
B8124,121.511032,31.280716
B8133,121.443794,31.248644
B8134,121.636475,31.19099
B8144,121.545593,31.039371
B8152,121.271812,30.85854
B8154,121.268326,31.147451
B8157,121.239922,31.157417
B8165,121.440849,31.337229
B8168,121.855957,30.958889
B8190,121.408646,31.19067
B8205,121.391693,31.179075
B8208,121.406731,31.280729
B8216,121.569527,31.161013
B8230,121.349045,30.760303
B8253,121.636436,31.323593
B8256,121.504311,31.261965
B8269,121.5485,31.204563
B8275,121.478577,31.115553
B8276,121.360336,31.075825
B8290,121.352089,31.730639
B8299,121.30278,30.761402
B8304,121.377869,31.120584
B8331,121.31118,31.143311
B8340,121.535316,31.328773
B8346,121.44841,31.25197
B8350,121.583275,31.11561
B8364,121.846024,31.521404
B8379,121.40287,31.170567
B8388,121.411682,31.121737
B8394,121.391182,31.420124
B8399,121.540886,30.988722
B8403,121.105934,31.157431
B8404,121.468155,30.924976
B8410,121.28846,31.22089
B8418,121.450874,31.279053
B8427,121.52549,31.005018
B8430,121.389488,31.111095
B8435,121.436378,31.331385
B8436,121.46434,30.934132
B8439,121.430138,31.163282
B8443,121.28746,30.938223
B8453,121.868507,31.041342
B8468,121.437233,31.128267
B8474,121.349915,30.731386
B8475,121.460686,31.019699
B8477,121.37532,30.952454
B8478,121.411613,31.419285
B8495,121.857803,31.346018
B8515,121.4086,31.047106
B8525,121.332336,31.16324
B8541,121.269287,30.758196
B8542,121.452499,31.266777
B8545,121.498909,31.22361
B8548,121.43367,31.057426
B8553,121.367851,31.185108
B8559,121.771248,30.996696
B8565,121.630653,31.180433
B8576,121.425423,31.273132
B8580,121.741394,31.023628
B8587,121.464897,30.926693
B8594,121.427032,31.392714
B8601,121.71685,31.202169
B8607,121.6008,31.074915
B8610,121.535896,31.054993
B8616,121.310318,31.032866
B8620,121.373695,31.248947
B8629,121.220406,31.196482
B8633,121.474434,31.257601
B8635,121.254234,31.13027
B8649,121.222321,31.311842
B8662,121.684036,31.281473
B8663,121.177879,30.856792
B8676,121.312187,31.201023
B8678,121.706482,30.90276
B8679,121.578758,31.037363
B8682,121.62999,31.240152
B8703,121.183762,31.033722
B8715,121.428558,31.194002
B8719,121.537285,31.289255
B8748,121.194748,31.151375
B8751,121.049461,31.148067
B8753,121.22879,31.006067
B8758,121.307678,31.24748
B8764,121.040016,30.93408
B8768,121.445503,31.255383
B8795,121.458351,31.039272
B8807,121.321884,31.16041
B8812,121.534874,31.059763
B8824,121.165993,30.968773
B8830,121.180824,31.03381
B8838,121.509361,31.117275
B8842,121.702782,31.102402
B8845,121.458694,31.332199
B8866,121.450356,30.914961
B8869,121.499756,31.147999
B8875,121.638901,31.106384
B8899,121.645157,31.079302
B8908,121.761177,31.08798
B8909,121.534454,31.26165
B8916,121.080086,30.934483
B8928,121.492165,31.341871
B8934,121.404716,31.258219
B8937,121.843933,31.026649
B8946,121.22126,31.009113
B8954,121.527779,31.268888
B8959,121.393456,31.10701
B8961,121.415367,30.924635
B8965,121.285454,31.111052
B8973,121.562286,31.173841
B8975,121.411125,31.137289
B8981,121.394623,31.20793
B8996,121.131699,31.145887
B8999,121.724815,31.390871
B9001,121.119545,30.858866
B9002,121.70089,31.025745
B9007,121.562347,31.147226
B9008,121.499825,31.261084
B9023,121.610466,31.012247
B9030,121.738243,31.064266
B9037,121.506958,31.084322
B9041,121.678665,31.171543
B9048,121.288475,31.201956
B9049,121.71727,31.237045
B9058,121.522133,31.282715
B9060,121.24733,31.347422
B9065,121.29567,31.334637
B9067,121.518013,31.144045
B9077,121.246925,31.039595
B9093,121.841835,31.521832
B9095,121.508049,31.297365
B9099,121.620277,31.195683
B9100,121.728806,30.941072
B9105,121.531982,31.254114
B9107,121.424103,31.245068
B9109,121.498962,31.632755
B9115,121.73542,31.236309
B9117,121.450592,30.904293
B9127,121.440109,31.262651
B9155,121.518562,31.219292
B9166,121.359764,31.110001
B9170,121.501221,31.182135
B9174,121.237572,31.041876
B9205,121.146736,30.918421
B9207,121.733078,31.14748
B9211,121.413101,31.250202
B0009,121.346031,30.761005
B0013,121.72274,31.520683
B0018,121.449791,31.372641
B0030,121.710602,31.067585
B0040,121.417488,31.233088
B0055,121.364799,31.221983
B0083,121.313637,31.127726
B0098,121.761696,31.122061
B0099,121.489639,31.629051
B0116,121.653336,31.199934
B0117,121.438477,31.283697
B0119,121.615776,31.533058
B0122,121.262596,31.174717
B0143,121.141586,31.13913
B0145,121.273727,31.334507
B0146,121.787643,31.495716
B0151,121.649979,31.066723
B0155,121.482758,31.245012
B0181,121.498108,31.08856
B0182,121.117958,31.021667
B0183,121.54847,31.209198
B0202,121.511818,31.232368
B0206,121.192856,31.343899
B0213,121.699516,31.031315
B0219,121.558815,31.186947
B0223,121.212723,31.1926
B0225,121.436653,31.220076
B0229,121.390053,31.097574
B0230,121.444321,31.063456
B0238,121.372841,30.998455
B0239,121.679489,31.24136
B0246,121.282394,31.003014
B0257,121.2397,31.377052
B0268,121.820389,31.095179
B0293,121.077271,30.868196
B0304,121.52076,31.241711
B0315,121.185562,30.975063
B0319,121.365448,30.731512
B0321,121.3451,31.715084
B0322,121.380013,31.351589
B0327,121.852806,30.963226
B0328,121.052696,30.887659
B0329,121.656387,31.164267
B0335,121.620636,31.205013
B0337,121.172615,31.364536
B0338,121.515282,31.290209
B0339,121.403725,31.327341
B0340,121.438164,31.024239
B0341,121.076805,30.939789
B0344,121.838646,31.520313
B0352,121.258659,30.990932
B0353,121.563393,31.196301
B0375,121.513641,31.129217
B0390,121.584923,31.573709
B0391,121.525047,31.268164
B0392,121.22599,31.368734
B0410,121.41555,30.903341
B0412,121.462753,31.273914
B0413,121.558784,31.12331
B0414,121.522102,31.186132
B0419,121.427208,31.348976
B0432,121.258995,31.359694
B0442,121.461067,31.23094
B0445,121.276711,31.380051
B0449,121.450127,31.265793
B0453,121.509842,30.905334
B0456,121.131767,31.041872
B0459,121.745171,31.230207
B0460,121.313332,31.337135
B0472,121.417938,31.196287
B0485,121.092834,31.134666
B0494,121.513847,31.140068
B0499,121.29924,31.33214
B0503,121.477943,31.341906
B0512,121.33989,31.225075
B0539,121.630562,31.200912
B0551,121.676651,31.070427
B0557,121.415909,31.112446
B0561,121.502953,31.066469
B0571,121.409782,31.056374
B0580,121.501152,31.219505
B0587,121.49292,31.266943
B0596,121.456619,31.092661
B0605,121.593925,31.192833
B0631,121.513412,30.914747
B0641,121.556992,31.237335
B0665,121.224533,31.002932
B0666,121.152023,31.173559
B0669,121.324638,31.136629
B0670,121.846886,31.341469
B0687,121.528069,31.321465
B0690,121.274536,30.926928
B0704,121.465736,31.407076
B0710,121.399544,31.391424
B0725,121.460327,30.904579
B0735,121.492752,31.386759
B0741,121.521988,31.203215
B0744,121.499825,30.917997
B0770,121.236549,31.009558
B0772,121.510628,31.200649
B0779,121.480354,31.333115
B0781,121.358948,31.101345
B0792,121.262703,31.443703
B0796,121.254723,31.326216
B0799,121.315559,30.729721
B0823,121.400093,31.625507
B0826,121.714081,31.01907
B0831,121.557388,31.278334
B0835,121.341133,30.706322
B0836,121.377502,31.232489
B0846,121.334175,31.220486
B0849,121.627174,31.54994
B0878,121.498161,31.236078
B0883,121.647324,31.006712
B0891,121.478706,30.97554
B0892,121.404846,31.307964
B0895,121.491798,31.227957
B0903,121.291451,31.429369
B0906,121.480469,31.404324
B0925,121.020889,30.920685
B0928,121.185638,31.032669
B0931,121.730202,31.24925
B0935,121.605476,31.301062
B0942,121.451324,31.0348
B0964,121.246155,31.344677
B0971,121.379471,31.18679
B0973,121.018478,30.886839
B0977,121.666,31.209949
B0978,121.390739,31.153906
B1009,121.189438,31.190739
B1013,121.464302,30.786402
B1017,121.669182,31.16783
B1023,121.42424,31.154427
B1030,121.74836,31.190783
B1031,121.514923,31.253164
B1033,121.675163,31.287325
B1045,121.624474,31.144552
B1060,121.422211,31.263716
B1062,121.277313,31.111662
B1066,121.450523,31.215248
B1071,121.304787,31.213589
B1075,121.350708,31.318085
B1080,121.574783,31.026785
B1088,121.44973,30.970596
B1090,121.90818,30.954756
B1101,121.567703,31.245945
B1109,121.343468,31.149992
B1114,121.547592,31.201925
B1121,121.470001,30.926662
B1127,121.191048,31.431219
B1140,121.476707,31.232365
B1171,121.473434,31.137478
B1172,121.388046,31.007484
B1175,121.526451,31.175629
B1183,121.439117,31.112568
B1189,121.341133,31.120033
B1192,121.254791,31.11994
B1205,121.535156,31.346251
B1208,121.349991,31.43104
B1209,121.527054,31.336325
B1219,121.028969,30.953686
B1230,121.622375,31.243507
B1243,121.288605,31.310112
B1244,121.350655,30.885584
B1257,121.582062,31.27747
B1274,121.281975,31.196003
B1277,121.525764,31.580271
B1281,121.499184,31.101351
B1283,121.520454,31.280888
B1299,121.870102,31.529303
B1300,121.327286,31.256018
B1301,121.387009,31.089764
B1320,121.452553,31.134666
B1329,121.180817,31.301199
B1335,121.524361,31.262486
B1354,121.325081,31.336308
B1357,121.672501,31.518883
B1380,121.462303,30.910608
B1388,121.366783,31.328602
B1389,121.425224,31.146027
B1402,121.263123,30.950485
B1408,121.261879,31.763149
B1421,121.549347,31.232769
B1434,121.519951,31.140594
B1443,121.457329,31.213949
B1452,121.371674,31.029428
B1458,121.250412,31.390896
B1469,121.739799,31.238455
B1473,121.421593,31.122053
B1499,121.209389,31.050249
B1514,121.433296,31.069815
B1516,121.241188,31.169565
B1537,121.369041,31.158901
B1544,121.282753,30.708767
B1552,120.94249,31.059084
B1554,121.451164,31.311447
B1560,121.507469,31.172043
B1567,121.374573,30.866928
B1580,121.327164,30.725662
B1589,121.220558,31.199472
B1591,121.255898,31.012196
B1597,121.193451,31.04287
B1600,121.330605,31.306278
B1603,121.446175,30.813747
B1605,121.348885,31.130587
B1634,121.249588,31.367451
B1642,121.13308,31.171017
B1644,121.234184,31.042067
B1649,121.72802,31.070393
B1661,121.419899,31.007433
B1662,121.131516,31.03154
B1669,121.753174,31.115963
B1686,121.511742,31.621622
B1693,121.833,31.044708
B1698,121.370178,31.058462
B1708,121.493378,31.08127
B1720,121.235886,31.018787
B1729,121.412674,31.276295
B1731,121.466309,31.284227
B1734,121.106308,30.87402
B1735,121.719841,31.071308
B1739,121.431465,31.108541
B1741,121.368828,31.643854
B1743,121.587486,30.984488
B1744,121.507874,31.299892
B1761,121.177498,30.89674
B1763,121.57811,31.102371
B1765,121.227097,30.82901
B1768,121.408112,31.108751
B1772,121.42704,31.359697
B1778,121.377464,30.798056
B1785,121.296387,31.376265
B1791,121.167,31.198166
B1796,121.408638,31.690321
B1802,121.582512,31.266258
B1804,121.408531,31.211567
B1805,121.325806,31.466169
B1806,121.619286,31.095776
B1810,121.498932,31.282396
B1815,121.507149,31.255848
B1816,121.609184,31.52865
B1823,121.402763,31.267115
B1825,121.878502,31.327999
B1831,121.67701,31.262768
B1838,121.178886,30.977432
B1846,121.423233,31.174841
B1854,121.533234,31.124981
B1864,121.3992,31.038898
B1866,121.258949,31.256968
B1872,121.515808,30.906033
B1876,121.26226,31.199636
B1903,121.397331,30.898266
B1904,121.53125,31.139881
B1908,121.276543,31.085184
B1915,121.35083,31.287962
B1934,121.562088,31.367641
B1941,121.199821,31.01005
B1942,121.566597,31.304472
B1947,121.360062,31.259918
B1948,121.337143,31.124031
B1951,121.425056,31.648083
B1956,121.63427,31.169262
B1960,121.391632,31.206995
B1981,121.521744,31.275564
B1987,121.466728,31.313971
B1989,121.741013,31.037554
B1991,121.494965,31.33947
B1999,121.542084,31.05757
B2014,121.634544,31.331579
B2016,121.028984,30.976091
B2018,121.267609,30.799158
B2019,121.41925,31.2062
B2067,121.275139,31.216034
B2068,121.388916,31.316959
B2075,121.535873,31.24243
B2101,121.518539,31.29249
B2114,121.473251,31.319191
B2118,121.525436,31.232121
B2130,121.597061,31.316998
B2131,121.448105,31.222952
B2134,121.279121,31.159447
B2144,121.314331,31.369888
B2152,121.456818,31.229832
B2184,120.916779,31.028507
B2186,121.308144,31.346584
B2189,121.160919,31.288288
B2195,121.302048,31.189924
B2197,121.499451,31.176332
B2198,121.335152,31.169071
B2205,121.721603,31.260771
B2206,121.799973,31.527163
B2227,121.443497,31.3374
B2241,121.28157,31.019238
B2247,121.099236,31.219946
B2249,121.61895,31.304125
B2257,121.639725,31.295517
B2262,121.02578,31.078663
B2267,121.497795,31.181429
B2272,121.670677,31.595821
B2283,121.56707,31.567369
B2286,121.456161,31.260815
B2299,121.481438,30.925869
B2306,121.341782,30.73543
B2308,121.410751,31.166965
B2310,121.284271,31.108034
B2312,121.777832,31.499519
B2331,121.803848,30.861433
B2341,121.301971,30.742819
B2345,121.430084,31.335064
B2353,120.99585,31.045971
B2365,121.428719,31.0973
B2367,121.7994,31.466171
B2380,121.385406,31.206747
B2382,121.705406,31.068867
B2386,121.424057,31.240164
B2396,121.492233,31.155697
B2406,121.71447,31.047489
B2409,121.405624,31.26844
B2424,121.644966,31.160282
B2436,121.526451,31.377871
B2437,121.502151,30.890642
B2450,121.540733,31.214819
B2453,121.821785,31.462168
B2455,121.465096,31.27808
B2456,121.324486,31.238737
B2473,121.430054,31.265471
B2477,121.337914,31.263964
B2479,121.363899,31.025013
B2480,121.111366,31.156746
B2496,121.548347,30.956923
B2503,121.442024,31.203611
B2505,121.637917,31.151356
B2515,121.351807,31.099613
B2525,121.44133,30.913504
B2526,121.563194,31.347387
B2527,121.522972,31.048374
B2528,121.475533,31.100266
B2540,121.446228,30.894892
B2548,121.415474,30.781784
B2557,121.51226,31.171217
B2559,121.689438,31.25197
B2581,121.464661,30.929937
B2593,121.40284,31.210262
B2607,121.45005,31.18619
B2611,121.485672,31.22966
B2620,121.833641,31.527527
B2624,121.397774,31.206066
B2625,121.229286,30.994818
B2632,121.216423,31.319309
B2642,121.436867,31.263645
B2659,121.517456,31.370897
B2691,121.591156,31.241371
B2697,121.318741,31.091558
B2709,121.508659,30.938061
B2714,121.486656,31.161757
B2721,121.410263,31.347265
B2723,121.024712,31.053226
B2724,121.481148,31.311436
B2727,121.588486,31.124327
B2732,121.432449,31.013571
B2738,121.308128,31.468695
B2741,121.370575,31.127876
B2748,120.918709,31.05121
B2752,121.17614,31.146614
B2754,121.497032,31.221809
B2771,121.314308,30.765268
B2779,121.474152,31.217869
B2781,121.132729,30.84244
B2790,121.971954,30.881531
B2791,121.436958,31.306347
B2797,121.516167,31.278225
B2804,121.43885,31.151464
B2807,121.415405,31.291584
B2810,121.296326,31.121044
B2812,121.270966,31.414804
B2814,121.425766,31.113331
B2824,121.36171,31.092794
B2836,121.084236,31.176405
B2840,121.57177,31.135283
B2844,121.550453,31.277781
B2846,121.484802,31.251358
B2862,121.459427,30.929129
B2864,121.747192,31.084511
B2869,121.465279,30.952269
B2898,121.4011,31.271667
B2899,121.439209,30.963835
B2903,121.288902,30.992426
B2928,121.440033,31.39888
B2938,121.497612,31.16407
B2940,121.342918,31.145014
B2959,121.603455,31.278894
B2970,121.711914,31.170038
B2986,121.412361,31.190702
B3016,121.379692,31.247965
B3022,121.478378,31.279831
B3041,121.47628,31.245083
B3049,121.510567,31.294956
B3051,121.347435,31.319799
B3061,121.400475,31.164633
B3064,121.598259,31.338474
B3069,121.452637,31.269222
B3070,121.428253,30.843473
B3071,121.848289,31.519732
B3101,121.222221,31.256697
B3106,121.553917,31.170815
B3113,121.503639,31.126181
B3117,121.597969,31.346146
B3118,121.815559,31.579559
B3120,121.490784,31.338564
B3121,121.233124,31.439426
B3155,121.651421,31.253559
B3159,121.164833,30.878469
B3163,121.574036,31.15518
B3175,121.514107,31.193253
B3195,121.29184,31.333424
B3203,121.588402,31.060904
B3204,121.172081,30.897366
B3206,121.415108,31.388248
B3208,121.371941,31.116253
B3210,121.263718,30.77187
B3225,121.606712,31.575926
B3236,121.279121,31.31152
B3249,121.415565,31.23609
B3264,121.525826,30.833464
B3269,121.204094,30.799299
B3270,121.612373,31.13895
B3283,121.468704,31.399137
B3289,121.534325,31.131836
B3291,121.121964,31.031139
B3293,121.555313,31.611036
B3299,121.709831,31.029928
B3308,121.298119,31.002529
B3317,121.540527,31.265776
B3325,121.404991,31.151161
B3326,121.338158,30.715855
B3329,121.212227,31.27787
B3330,121.537827,31.36726
B3331,121.33625,31.466526
B3343,121.500504,31.212364
B3347,121.174553,31.294594
B3351,121.438217,31.32122
B3355,121.535812,31.148663
B3359,121.476646,30.955643
B3375,121.448547,31.239624
