Order_id,Spot_id,Site_id,Num
F1100,B5941,A018,16
F1101,B5989,A018,19
F1102,B6084,A018,31
F1103,B6216,A018,42
F1104,B6218,A018,21
F1105,B6659,A018,3
F1106,B6666,A018,19
F1107,B6807,A018,13
F1108,B6838,A018,6
F1109,B6926,A018,2
F1110,B7026,A018,9
F1111,B7047,A018,17
F1112,B7230,A018,2
F1113,B7257,A018,23
F1114,B7535,A018,19
F1115,B7660,A018,26
F1116,B7716,A018,19
F1117,B7839,A018,5
F1118,B8094,A018,10
F1119,B8345,A018,21
F1120,B8580,A018,8
F1121,B8811,A018,35
F1122,B8861,A018,13
F1123,B8889,A018,26
F1124,B8908,A018,5
F1125,B9002,A018,20
F1126,B9030,A018,12
F1127,B9034,A018,3
F1128,B0075,A019,1
F1129,B0295,A019,3
F1130,B0345,A019,15
F1131,B0490,A019,30
F1132,B0495,A019,13
F1133,B0763,A019,11
F1134,B1059,A019,14
F1135,B1227,A019,10
F1136,B1244,A019,17
F1137,B1305,A019,3
F1138,B1459,A019,9
F1139,B1471,A019,10
F1140,B1484,A019,16
F1141,B1561,A019,8
F1142,B1567,A019,2
F1143,B1638,A019,23
F1144,B1778,A019,9
F1145,B1869,A019,4
F1146,B1893,A019,2
F1147,B1988,A019,5
F1148,B2346,A019,8
F1149,B2656,A019,5
F1150,B3182,A019,7
F1151,B3229,A019,20
F1152,B3415,A019,4
F1153,B3469,A019,15
F1154,B3681,A019,4
F1155,B3928,A019,2
F1156,B3971,A019,17
F1157,B4039,A019,2
F1158,B4201,A019,1
F1159,B4254,A019,36
F1160,B4337,A019,12
F1161,B4473,A019,3
F1162,B4661,A019,11
F1163,B4794,A019,24
F1164,B4799,A019,14
F1165,B4901,A019,4
F1166,B4960,A019,1
F1167,B5037,A019,21
F1168,B5220,A019,3
F1169,B5410,A019,11
F1170,B5450,A019,14
F1171,B5624,A019,2
F1172,B5710,A019,4
F1173,B5888,A019,1
F1174,B6165,A019,4
F1175,B6290,A019,2
F1176,B6361,A019,10
F1177,B6690,A019,6
F1178,B6717,A019,6
F1179,B6730,A019,21
F1180,B6744,A019,11
F1181,B6746,A019,15
F1182,B6877,A019,9
F1183,B7313,A019,3
F1184,B7431,A019,1
F1185,B7645,A019,5
F1186,B7670,A019,13
F1187,B7703,A019,9
F1188,B7781,A019,1
F1189,B7843,A019,3
F1190,B8017,A019,4
F1191,B8033,A019,4
F1192,B8053,A019,2
F1193,B8065,A019,5
F1194,B8093,A019,25
F1195,B8108,A019,5
F1196,B8219,A019,7
F1197,B8267,A019,13
F1198,B8330,A019,13
F1199,B8449,A019,5
F1200,B8501,A019,6
F1201,B8554,A019,2
F1202,B8590,A019,9
F1203,B0020,A020,24
F1204,B0025,A020,94
F1205,B0093,A020,90
F1206,B0097,A020,63
F1207,B0102,A020,5
F1208,B0248,A020,16
F1209,B0274,A020,31
F1210,B0289,A020,16
F1211,B0325,A020,52
F1212,B0349,A020,2
F1213,B0370,A020,6
F1214,B0407,A020,17
F1215,B0410,A020,77
F1216,B0451,A020,4
F1217,B0453,A020,27
F1218,B0478,A020,2
F1219,B0625,A020,19
F1220,B0631,A020,43
F1221,B0640,A020,18
F1222,B0680,A020,55
F1223,B0693,A020,92
F1224,B0712,A020,68
F1225,B0725,A020,54
F1226,B0744,A020,40
F1227,B0789,A020,51
F1228,B0853,A020,8
F1229,B0854,A020,13
F1230,B0915,A020,27
F1231,B0941,A020,16
F1232,B1013,A020,2
F1233,B1019,A020,31
F1234,B1042,A020,4
F1235,B1056,A020,10
F1236,B1116,A020,7
F1237,B1121,A020,32
F1238,B1149,A020,3
F1239,B1167,A020,43
F1240,B1216,A020,21
F1241,B1290,A020,30
F1242,B1352,A020,8
F1243,B1356,A020,32
F1244,B1365,A020,20
F1245,B1380,A020,54
F1246,B1409,A020,46
F1247,B1415,A020,22
F1248,B1503,A020,17
F1249,B1542,A020,30
F1250,B1579,A020,9
F1251,B1603,A020,10
F1252,B1677,A020,16
F1253,B1747,A020,39
F1254,B1748,A020,44
F1255,B1776,A020,15
F1256,B1795,A020,40
F1257,B1809,A020,41
F1258,B1856,A020,17
F1259,B1872,A020,45
F1260,B1903,A020,17
F1261,B1909,A020,1
F1262,B1971,A020,3
F1263,B2058,A020,21
F1264,B2078,A020,9
F1265,B2085,A020,3
F1266,B2094,A020,17
F1267,B2122,A020,44
F1268,B2159,A020,45
F1269,B2290,A020,21
F1270,B2299,A020,24
F1271,B2334,A020,3
F1272,B2355,A020,21
F1273,B2384,A020,3
F1274,B2394,A020,30
F1275,B2437,A020,21
F1276,B2525,A020,31
F1277,B2540,A020,20
F1278,B2548,A020,5
F1279,B2558,A020,24
F1280,B2581,A020,12
F1281,B2598,A020,11
F1282,B2650,A020,22
F1283,B2653,A020,4
F1284,B2654,A020,2
F1285,B2701,A020,1
F1286,B2709,A020,8
F1287,B2744,A020,5
F1288,B2787,A020,2
F1289,B2825,A020,68
F1290,B2831,A020,4
F1291,B2848,A020,20
F1292,B2862,A020,35
F1293,B2877,A020,55
F1294,B2909,A020,19
F1295,B2924,A020,4
F1296,B2953,A020,26
F1297,B3017,A020,2
F1298,B3031,A020,4
F1299,B3032,A020,8
F1300,B3046,A020,34
F1301,B3070,A020,7
F1302,B3134,A020,22
F1303,B3138,A020,33
F1304,B3184,A020,2
F1305,B3212,A020,2
F1306,B3264,A020,93
F1307,B3265,A020,61
F1308,B3267,A020,48
F1309,B3337,A020,4
F1310,B3482,A020,3
F1311,B3503,A020,21
F1312,B3532,A020,8
F1313,B3556,A020,39
F1314,B3595,A020,12
F1315,B3702,A020,2
F1316,B3797,A020,13
F1317,B3821,A020,6
F1318,B3854,A020,35
F1319,B3861,A020,22
F1320,B3876,A020,43
F1321,B3913,A020,37
F1322,B3966,A020,38
F1323,B4034,A020,8
F1324,B4061,A020,18
F1325,B4063,A020,1
F1326,B4087,A020,28
F1327,B4097,A020,16
F1328,B4124,A020,28
F1329,B4135,A020,3
F1330,B4161,A020,26
F1331,B4184,A020,8
F1332,B4186,A020,12
F1333,B4189,A020,40
F1334,B4341,A020,11
F1335,B4349,A020,8
F1336,B4495,A020,51
F1337,B4528,A020,20
F1338,B4536,A020,46
F1339,B4551,A020,9
F1340,B4566,A020,44
F1341,B4578,A020,25
F1342,B4606,A020,9
F1343,B4631,A020,51
F1344,B4654,A020,16
F1345,B4724,A020,5
F1346,B4774,A020,34
F1347,B4777,A020,4
F1348,B4792,A020,48
F1349,B4818,A020,43
F1350,B4881,A020,2
F1351,B4916,A020,15
F1352,B4930,A020,5
F1353,B4974,A020,9
F1354,B5008,A020,16
F1355,B5012,A020,29
F1356,B5024,A020,19
F1357,B5094,A020,11
F1358,B5101,A020,4
F1359,B5115,A020,7
F1360,B5142,A020,8
F1361,B5213,A020,18
F1362,B5239,A020,22
F1363,B5247,A020,34
F1364,B5260,A020,25
F1365,B5275,A020,7
F1366,B5361,A020,22
F1367,B5422,A020,12
F1368,B5448,A020,23
F1369,B5489,A020,19
F1370,B5518,A020,10
F1371,B5572,A020,28
F1372,B5609,A020,8
F1373,B5643,A020,6
F1374,B5668,A020,2
F1375,B5684,A020,29
F1376,B5733,A020,12
F1377,B5782,A020,2
F1378,B5814,A020,36
F1379,B5819,A020,31
F1380,B5826,A020,16
F1381,B5852,A020,34
F1382,B5875,A020,6
F1383,B5884,A020,7
F1384,B5916,A020,2
F1385,B5926,A020,7
F1386,B5927,A020,22
F1387,B5942,A020,6
F1388,B5955,A020,15
F1389,B5972,A020,3
F1390,B6007,A020,11
F1391,B6099,A020,5
F1392,B6113,A020,21
F1393,B6121,A020,19
F1394,B6162,A020,10
F1395,B6234,A020,8
F1396,B6283,A020,15
F1397,B6299,A020,36
F1398,B6310,A020,6
F1399,B6335,A020,18
F1400,B6357,A020,8
F1401,B6448,A020,8
F1402,B6487,A020,4
F1403,B6579,A020,39
F1404,B6581,A020,42
F1405,B6610,A020,81
F1406,B6619,A020,21
F1407,B6696,A020,2
F1408,B6697,A020,2
F1409,B6707,A020,9
F1410,B6765,A020,14
F1411,B6793,A020,4
F1412,B6795,A020,9
F1413,B6796,A020,18
F1414,B6798,A020,2
F1415,B6884,A020,6
F1416,B6908,A020,6
F1417,B7013,A020,3
F1418,B7017,A020,31
F1419,B7025,A020,2
F1420,B7058,A020,13
F1421,B7070,A020,25
F1422,B7082,A020,6
F1423,B7197,A020,3
F1424,B7205,A020,9
F1425,B7224,A020,7
F1426,B7240,A020,6
F1427,B7320,A020,31
F1428,B7424,A020,21
F1429,B7458,A020,27
F1430,B7475,A020,1
F1431,B7532,A020,45
F1432,B7551,A020,54
F1433,B7558,A020,6
F1434,B7580,A020,16
F1435,B7588,A020,11
F1436,B7594,A020,2
F1437,B7653,A020,3
F1438,B7666,A020,24
F1439,B7723,A020,22
F1440,B7864,A020,8
F1441,B7920,A020,14
F1442,B7950,A020,4
F1443,B7985,A020,25
F1444,B7995,A020,29
F1445,B8001,A020,23
F1446,B8032,A020,11
F1447,B8150,A020,28
F1448,B8151,A020,5
F1449,B8156,A020,52
F1450,B8169,A020,46
F1451,B8171,A020,8
F1452,B8294,A020,18
F1453,B8300,A020,36
F1454,B8351,A020,2
F1455,B8360,A020,16
F1456,B8365,A020,22
F1457,B8404,A020,22
F1458,B8424,A020,48
F1459,B8436,A020,41
F1460,B8562,A020,20
F1461,B8587,A020,32
F1462,B8602,A020,5
F1463,B8656,A020,7
F1464,B8672,A020,10
F1465,B8695,A020,2
F1466,B8696,A020,35
F1467,B8709,A020,7
F1468,B8820,A020,45
F1469,B8866,A020,49
F1470,B8884,A020,30
F1471,B8887,A020,8
F1472,B8947,A020,13
F1473,B9014,A020,19
F1474,B9022,A020,9
F1475,B9039,A020,13
F1476,B9079,A020,29
F1477,B9091,A020,14
F1478,B9110,A020,17
F1479,B9117,A020,42
F1480,B9165,A020,45
F1481,B0096,A021,19
F1482,B0110,A021,87
F1483,B0165,A021,14
F1484,B0238,A021,54
F1485,B0369,A021,20
F1486,B0423,A021,27
F1487,B0444,A021,37
F1488,B0526,A021,12
F1489,B0696,A021,19
F1490,B0749,A021,14
F1491,B0754,A021,37
F1492,B0758,A021,13
F1493,B0800,A021,28
F1494,B0865,A021,22
F1495,B0893,A021,16
F1496,B0976,A021,13
F1497,B1024,A021,7
F1498,B1172,A021,20
F1499,B1375,A021,11
F1500,B1452,A021,28
F1501,B1461,A021,11
F1502,B1697,A021,3
F1503,B1742,A021,22
F1504,B2005,A021,6
F1505,B2076,A021,23
F1506,B2126,A021,63
F1507,B2137,A021,5
F1508,B2202,A021,28
F1509,B2348,A021,24
F1510,B2349,A021,19
F1511,B2479,A021,9
F1512,B2619,A021,26
F1513,B2688,A021,19
F1514,B2704,A021,17
F1515,B2780,A021,21
F1516,B2887,A021,4
F1517,B2896,A021,57
F1518,B2899,A021,20
F1519,B2904,A021,8
F1520,B2915,A021,38
F1521,B2973,A021,20
F1522,B2983,A021,7
F1523,B3131,A021,19
F1524,B3173,A021,32
F1525,B3459,A021,15
F1526,B3591,A021,10
F1527,B3639,A021,12
F1528,B3717,A021,24
F1529,B3723,A021,10
F1530,B3901,A021,4
F1531,B3906,A021,16
F1532,B3989,A021,5
F1533,B4020,A021,34
F1534,B4057,A021,3
F1535,B4171,A021,9
F1536,B4183,A021,10
F1537,B4327,A021,1
F1538,B4360,A021,23
F1539,B4390,A021,58
F1540,B4449,A021,6
F1541,B4506,A021,17
F1542,B4517,A021,83
F1543,B4626,A021,27
F1544,B4690,A021,25
F1545,B4731,A021,1
F1546,B4782,A021,16
F1547,B4825,A021,12
F1548,B5029,A021,29
F1549,B5052,A021,4
F1550,B5093,A021,22
F1551,B5281,A021,7
F1552,B5432,A021,1
F1553,B5762,A021,10
F1554,B5804,A021,7
F1555,B5838,A021,1
F1556,B5848,A021,22
F1557,B5860,A021,24
F1558,B5974,A021,6
F1559,B5983,A021,32
F1560,B5988,A021,41
F1561,B5996,A021,17
F1562,B6100,A021,16
F1563,B6125,A021,37
F1564,B6340,A021,30
F1565,B6413,A021,30
F1566,B6444,A021,6
F1567,B6499,A021,12
F1568,B6576,A021,9
F1569,B6749,A021,4
F1570,B6851,A021,1
F1571,B6977,A021,4
F1572,B7008,A021,6
F1573,B7066,A021,14
F1574,B7172,A021,9
F1575,B7235,A021,6
F1576,B7290,A021,10
F1577,B7507,A021,8
F1578,B7517,A021,14
F1579,B7567,A021,26
F1580,B7680,A021,22
F1581,B7749,A021,20
F1582,B7818,A021,2
F1583,B7820,A021,11
F1584,B7919,A021,2
F1585,B8092,A021,9
F1586,B8332,A021,5
F1587,B8335,A021,36
F1588,B8384,A021,31
F1589,B8450,A021,25
F1590,B8477,A021,7
F1591,B8572,A021,29
F1592,B8658,A021,39
F1593,B8752,A021,14
F1594,B8836,A021,5
F1595,B8851,A021,2
F1596,B8941,A021,22
F1597,B8961,A021,4
F1598,B8984,A021,13
F1599,B9134,A021,19
F1600,B9194,A021,16
F1601,B0017,A022,38
F1602,B0190,A022,48
F1603,B0362,A022,38
F1604,B0521,A022,42
F1605,B0592,A022,38
F1606,B0629,A022,48
F1607,B0811,A022,34
F1608,B0830,A022,25
F1609,B0846,A022,32
F1610,B0975,A022,22
F1611,B0981,A022,20
F1612,B1071,A022,37
F1613,B1081,A022,21
F1614,B1165,A022,24
F1615,B1336,A022,53
F1616,B1358,A022,94
F1617,B1522,A022,37
F1618,B1578,A022,38
F1619,B1628,A022,48
F1620,B1635,A022,9
F1621,B1859,A022,24
F1622,B2146,A022,8
F1623,B2147,A022,46
F1624,B2195,A022,4
F1625,B2330,A022,28
F1626,B2456,A022,67
F1627,B2587,A022,38
F1628,B2629,A022,38
F1629,B2985,A022,54
F1630,B3011,A022,21
F1631,B3020,A022,53
F1632,B3059,A022,36
F1633,B3543,A022,8
F1634,B3552,A022,48
F1635,B3684,A022,6
F1636,B3740,A022,25
F1637,B3814,A022,21
F1638,B3943,A022,78
F1639,B4052,A022,10
F1640,B4092,A022,38
F1641,B4151,A022,53
F1642,B4165,A022,24
F1643,B4284,A022,51
F1644,B4398,A022,7
F1645,B4460,A022,20
F1646,B4470,A022,60
F1647,B4627,A022,3
F1648,B4746,A022,38
F1649,B4786,A022,50
F1650,B4810,A022,46
F1651,B4867,A022,100
F1652,B4894,A022,8
F1653,B4925,A022,29
F1654,B5141,A022,2
F1655,B5329,A022,12
F1656,B5365,A022,45
F1657,B5371,A022,30
F1658,B5476,A022,16
F1659,B5479,A022,18
F1660,B5669,A022,37
F1661,B5820,A022,29
F1662,B5853,A022,36
F1663,B5911,A022,10
F1664,B6056,A022,20
F1665,B6189,A022,33
F1666,B6195,A022,27
F1667,B6197,A022,45
F1668,B6342,A022,32
F1669,B6484,A022,32
F1670,B6488,A022,34
F1671,B6531,A022,19
F1672,B6825,A022,47
F1673,B6903,A022,31
F1674,B6917,A022,38
F1675,B6968,A022,39
F1676,B6990,A022,23
F1677,B7222,A022,46
F1678,B7268,A022,46
F1679,B7309,A022,5
F1680,B7321,A022,47
F1681,B7446,A022,17
F1682,B7449,A022,25
F1683,B7684,A022,23
F1684,B7728,A022,16
F1685,B7796,A022,10
F1686,B8252,A022,41
F1687,B8445,A022,41
F1688,B8524,A022,19
F1689,B8664,A022,5
F1690,B8676,A022,15
F1691,B8758,A022,31
F1692,B8783,A022,29
F1693,B8835,A022,19
F1694,B8872,A022,23
F1695,B8978,A022,14
F1696,B9052,A022,10
F1697,B9059,A022,9
F1698,B9129,A022,44
F1699,B9182,A022,13
F1700,B0010,A023,54
F1701,B0012,A023,23
F1702,B0170,A023,7
F1703,B0171,A023,19
F1704,B0230,A023,15
F1705,B0312,A023,35
F1706,B0377,A023,18
F1707,B0452,A023,25
F1708,B0462,A023,40
F1709,B0481,A023,8
F1710,B0561,A023,30
F1711,B0566,A023,5
F1712,B0621,A023,46
F1713,B0694,A023,25
F1714,B0713,A023,28
F1715,B0891,A023,18
F1716,B0987,A023,36
F1717,B1038,A023,19
F1718,B1102,A023,58
F1719,B1119,A023,7
F1720,B1236,A023,28
F1721,B1298,A023,19
F1722,B1519,A023,11
F1723,B1594,A023,38
F1724,B1621,A023,5
F1725,B1629,A023,43
F1726,B1646,A023,16
F1727,B1728,A023,31
F1728,B1758,A023,7
F1729,B1787,A023,15
F1730,B1889,A023,6
F1731,B1953,A023,35
F1732,B1996,A023,12
F1733,B2040,A023,14
F1734,B2112,A023,4
F1735,B2232,A023,15
F1736,B2277,A023,14
F1737,B2347,A023,4
F1738,B2358,A023,76
F1739,B2464,A023,12
F1740,B2628,A023,13
F1741,B2786,A023,21
F1742,B2802,A023,6
F1743,B2871,A023,15
F1744,B2968,A023,59
F1745,B2999,A023,17
F1746,B3108,A023,18
F1747,B3282,A023,12
F1748,B3346,A023,9
F1749,B3368,A023,15
F1750,B3430,A023,13
F1751,B3445,A023,8
F1752,B3481,A023,9
F1753,B3587,A023,4
F1754,B3741,A023,16
F1755,B3956,A023,3
F1756,B3979,A023,30
F1757,B3980,A023,46
F1758,B3987,A023,63
F1759,B4067,A023,19
F1760,B4068,A023,51
F1761,B4115,A023,35
F1762,B4226,A023,24
F1763,B4266,A023,43
F1764,B4397,A023,10
F1765,B4431,A023,16
F1766,B4560,A023,8
F1767,B4662,A023,25
F1768,B4773,A023,9
F1769,B4798,A023,3
F1770,B4861,A023,47
F1771,B4868,A023,4
F1772,B4875,A023,14
F1773,B4883,A023,33
F1774,B4890,A023,16
F1775,B4891,A023,18
F1776,B5004,A023,22
F1777,B5107,A023,1
F1778,B5150,A023,13
F1779,B5228,A023,9
F1780,B5429,A023,15
F1781,B5675,A023,11
F1782,B5773,A023,13
F1783,B5855,A023,15
F1784,B6006,A023,7
F1785,B6092,A023,11
F1786,B6192,A023,16
F1787,B6326,A023,11
F1788,B6412,A023,8
F1789,B6414,A023,27
F1790,B6428,A023,27
F1791,B6559,A023,35
F1792,B6567,A023,21
F1793,B6592,A023,7
F1794,B6674,A023,10
F1795,B6888,A023,39
F1796,B6920,A023,3
F1797,B6961,A023,5
F1798,B7171,A023,7
F1799,B7185,A023,4
F1800,B7188,A023,14
F1801,B7288,A023,10
F1802,B7409,A023,17
F1803,B7523,A023,7
F1804,B7608,A023,5
F1805,B7648,A023,3
F1806,B7672,A023,10
F1807,B7755,A023,56
F1808,B7807,A023,22
F1809,B7811,A023,15
F1810,B7867,A023,14
F1811,B7932,A023,5
F1812,B7955,A023,23
F1813,B8082,A023,2
F1814,B8112,A023,27
F1815,B8129,A023,11
F1816,B8203,A023,4
F1817,B8227,A023,3
F1818,B8402,A023,35
F1819,B8427,A023,6
F1820,B8446,A023,4
F1821,B8460,A023,10
F1822,B8475,A023,13
F1823,B8509,A023,35
F1824,B8564,A023,4
F1825,B8626,A023,5
F1826,B8687,A023,12
F1827,B8716,A023,32
F1828,B8795,A023,35
F1829,B8834,A023,9
F1830,B8864,A023,7
F1831,B8873,A023,6
F1832,B8879,A023,4
F1833,B8944,A023,15
F1834,B9153,A023,37
F1835,B0084,A024,37
F1836,B0305,A024,19
F1837,B0346,A024,16
F1838,B0381,A024,37
F1839,B0519,A024,43
F1840,B1020,A024,43
F1841,B1023,A024,26
F1842,B1110,A024,41
F1843,B1266,A024,35
F1844,B1272,A024,80
F1845,B1631,A024,55
F1846,B1680,A024,43
F1847,B1691,A024,33
F1848,B1764,A024,18
F1849,B1842,A024,33
F1850,B1846,A024,75
F1851,B1894,A024,50
F1852,B2139,A024,37
F1853,B2308,A024,33
F1854,B2449,A024,44
F1855,B2483,A024,38
F1856,B2726,A024,47
F1857,B3061,A024,9
F1858,B3172,A024,33
F1859,B3652,A024,60
F1860,B4086,A024,56
F1861,B4399,A024,20
F1862,B4462,A024,18
F1863,B4697,A024,38
F1864,B4745,A024,10
F1865,B4896,A024,65
F1866,B4937,A024,29
F1867,B4968,A024,19
F1868,B5173,A024,60
F1869,B5346,A024,40
F1870,B5876,A024,31
F1871,B5931,A024,26
F1872,B5946,A024,22
F1873,B6175,A024,41
F1874,B6309,A024,27
F1875,B6446,A024,29
F1876,B6606,A024,30
F1877,B6624,A024,27
F1878,B6841,A024,11
F1879,B6860,A024,43
F1880,B7045,A024,16
F1881,B7542,A024,24
F1882,B7559,A024,21
F1883,B7686,A024,39
F1884,B7825,A024,9
F1885,B7916,A024,12
F1886,B8004,A024,34
F1887,B8059,A024,36
F1888,B8379,A024,18
F1889,B8439,A024,53
F1890,B8531,A024,69
F1891,B8606,A024,23
F1892,B8690,A024,20
F1893,B8931,A024,15
F1894,B8987,A024,26
F1895,B9003,A024,21
F1896,B9055,A024,8
F1897,B0043,A025,31
F1898,B0087,A025,47
F1899,B0211,A025,43
F1900,B0263,A025,41
F1901,B0331,A025,37
F1902,B0414,A025,39
F1903,B0418,A025,12
F1904,B0437,A025,47
F1905,B0468,A025,48
F1906,B0494,A025,73
F1907,B0517,A025,30
F1908,B0583,A025,33
F1909,B0702,A025,28
F1910,B0814,A025,33
F1911,B0848,A025,39
F1912,B0864,A025,47
F1913,B0910,A025,37
F1914,B0917,A025,36
F1915,B0951,A025,14
F1916,B1095,A025,23
F1917,B1175,A025,47
F1918,B1249,A025,34
F1919,B1292,A025,61
F1920,B1377,A025,60
F1921,B1384,A025,11
F1922,B1417,A025,47
F1923,B1434,A025,29
F1924,B1457,A025,31
F1925,B1529,A025,54
F1926,B1547,A025,38
F1927,B1560,A025,38
F1928,B1585,A025,49
F1929,B1881,A025,51
F1930,B1924,A025,37
F1931,B1930,A025,15
F1932,B2029,A025,18
F1933,B2057,A025,70
F1934,B2105,A025,22
F1935,B2140,A025,30
F1936,B2196,A025,42
F1937,B2197,A025,50
F1938,B2220,A025,47
F1939,B2259,A025,54
F1940,B2267,A025,32
F1941,B2396,A025,75
F1942,B2413,A025,46
F1943,B2556,A025,30
F1944,B2557,A025,44
F1945,B2565,A025,26
F1946,B2579,A025,36
F1947,B2597,A025,11
F1948,B2657,A025,73
F1949,B2686,A025,24
F1950,B2714,A025,55
F1951,B2894,A025,51
F1952,B2938,A025,31
F1953,B3013,A025,34
F1954,B3068,A025,41
F1955,B3144,A025,57
F1956,B3175,A025,46
F1957,B3304,A025,22
F1958,B3350,A025,36
F1959,B3358,A025,51
F1960,B3365,A025,45
F1961,B3422,A025,22
F1962,B3505,A025,44
F1963,B3509,A025,38
F1964,B3516,A025,23
F1965,B3582,A025,69
F1966,B3669,A025,39
F1967,B3871,A025,32
F1968,B3879,A025,29
F1969,B3898,A025,19
F1970,B3931,A025,38
F1971,B3973,A025,20
F1972,B4025,A025,66
F1973,B4041,A025,45
F1974,B4091,A025,35
F1975,B4101,A025,40
F1976,B4123,A025,60
F1977,B4147,A025,34
F1978,B4150,A025,19
F1979,B4285,A025,36
F1980,B4320,A025,59
F1981,B4346,A025,26
F1982,B4391,A025,35
F1983,B4393,A025,38
F1984,B4427,A025,41
F1985,B4503,A025,30
F1986,B4537,A025,35
F1987,B4545,A025,39
F1988,B4612,A025,61
F1989,B4748,A025,49
F1990,B4756,A025,53
F1991,B4910,A025,33
F1992,B4920,A025,30
F1993,B4961,A025,52
F1994,B5109,A025,27
F1995,B5155,A025,41
F1996,B5165,A025,30
F1997,B5188,A025,46
F1998,B5192,A025,27
F1999,B5198,A025,36
F2000,B5285,A025,38
F2001,B5294,A025,20
F2002,B5302,A025,37
F2003,B5354,A025,41
F2004,B5356,A025,32
F2005,B5414,A025,48
F2006,B5420,A025,64
F2007,B5427,A025,49
F2008,B5428,A025,34
F2009,B5559,A025,23
F2010,B5613,A025,27
F2011,B5636,A025,60
F2012,B5717,A025,52
F2013,B5774,A025,68
F2014,B5777,A025,33
F2015,B5781,A025,37
F2016,B5837,A025,35
F2017,B6023,A025,30
F2018,B6054,A025,35
F2019,B6202,A025,37
F2020,B6286,A025,57
F2021,B6294,A025,40
F2022,B6298,A025,45
F2023,B6319,A025,68
F2024,B6360,A025,56
F2025,B6423,A025,47
F2026,B6445,A025,27
F2027,B6464,A025,45
F2028,B6510,A025,8
F2029,B6515,A025,39
F2030,B6534,A025,40
F2031,B6535,A025,37
F2032,B6550,A025,49
F2033,B6615,A025,28
F2034,B6626,A025,22
F2035,B6694,A025,47
F2036,B6772,A025,48
F2037,B6925,A025,62
F2038,B7033,A025,46
F2039,B7049,A025,24
F2040,B7050,A025,40
F2041,B7134,A025,30
F2042,B7151,A025,44
F2043,B7180,A025,20
F2044,B7219,A025,29
F2045,B7221,A025,24
F2046,B7226,A025,58
F2047,B7303,A025,53
F2048,B7429,A025,33
F2049,B7462,A025,50
F2050,B7514,A025,24
F2051,B7595,A025,55
F2052,B7616,A025,53
F2053,B7629,A025,34
F2054,B7641,A025,44
F2055,B7644,A025,34
F2056,B7673,A025,12
F2057,B7773,A025,37
F2058,B7784,A025,40
F2059,B7841,A025,32
F2060,B7903,A025,36
F2061,B7962,A025,30
F2062,B7966,A025,17
F2063,B7978,A025,32
F2064,B8029,A025,51
F2065,B8100,A025,33
F2066,B8116,A025,35
F2067,B8149,A025,29
F2068,B8271,A025,29
F2069,B8292,A025,20
F2070,B8306,A025,15
F2071,B8355,A025,25
F2072,B8406,A025,32
F2073,B8485,A025,45
F2074,B8507,A025,30
F2075,B8528,A025,32
F2076,B8611,A025,34
F2077,B8697,A025,31
F2078,B8730,A025,39
F2079,B8808,A025,23
F2080,B8833,A025,37
F2081,B8860,A025,39
F2082,B8869,A025,37
F2083,B8894,A025,60
F2084,B9056,A025,30
F2085,B9067,A025,43
F2086,B9112,A025,47
F2087,B9122,A025,26
F2088,B9143,A025,34
F2089,B9170,A025,61
F2090,B0008,A026,21
F2091,B0076,A026,38
F2092,B0159,A026,30
F2093,B0459,A026,3
F2094,B0569,A026,6
F2095,B0594,A026,60
F2096,B0617,A026,29
F2097,B0751,A026,54
F2098,B0834,A026,6
F2099,B0837,A026,14
F2100,B1097,A026,22
F2101,B1143,A026,12
F2102,B1215,A026,33
F2103,B1330,A026,48
F2104,B1453,A026,8
F2105,B1469,A026,6
F2106,B1493,A026,19
F2107,B1745,A026,16
F2108,B1959,A026,44
F2109,B2032,A026,6
F2110,B2046,A026,15
F2111,B2065,A026,10
F2112,B2155,A026,23
F2113,B2187,A026,14
F2114,B2219,A026,43
F2115,B2287,A026,45
F2116,B2390,A026,19
F2117,B2486,A026,59
F2118,B2794,A026,14
F2119,B2801,A026,23
F2120,B2952,A026,42
F2121,B2975,A026,7
F2122,B2980,A026,8
F2123,B3055,A026,24
F2124,B3647,A026,49
F2125,B3732,A026,12
F2126,B3847,A026,34
F2127,B3887,A026,16
F2128,B4000,A026,39
F2129,B4042,A026,30
F2130,B4060,A026,8
F2131,B4283,A026,52
F2132,B4497,A026,51
F2133,B4514,A026,18
F2134,B4694,A026,6
F2135,B5039,A026,46
F2136,B5077,A026,10
F2137,B5172,A026,11
F2138,B5342,A026,6
F2139,B5348,A026,18
F2140,B5498,A026,17
F2141,B5500,A026,16
F2142,B5562,A026,5
F2143,B5600,A026,52
F2144,B5723,A026,62
F2145,B5918,A026,12
F2146,B6018,A026,42
F2147,B6024,A026,5
F2148,B6087,A026,40
F2149,B6371,A026,14
F2150,B6568,A026,9
F2151,B6597,A026,21
F2152,B6738,A026,30
F2153,B6763,A026,20
F2154,B6844,A026,20
F2155,B6853,A026,6
F2156,B6952,A026,18
F2157,B6965,A026,9
F2158,B6992,A026,32
F2159,B7003,A026,7
F2160,B7059,A026,13
F2161,B7078,A026,55
F2162,B7097,A026,31
F2163,B7101,A026,24
F2164,B7206,A026,55
F2165,B7390,A026,30
F2166,B7420,A026,21
F2167,B7510,A026,26
F2168,B7528,A026,4
F2169,B7582,A026,9
F2170,B7642,A026,2
F2171,B7665,A026,13
F2172,B8044,A026,25
F2173,B8054,A026,50
F2174,B8184,A026,12
