Order_id,Spot_id,Shop_id,Pickup_time,Delivery_time,Num
E2663,B7826,S597,13:11,14:41,12
E2664,B7826,S597,16:52,18:22,10
E2665,B7826,S597,18:04,19:34,14
E2666,B0318,S019,11:44,13:14,2
E2667,B8822,S597,11:32,13:02,14
E2668,B0436,S598,13:04,14:34,1
E2669,B0436,S598,16:40,18:10,1
E2670,B7826,S598,11:33,13:03,2
E2671,B7826,S598,12:22,13:52,1
E2672,B7826,S598,13:45,15:15,1
E2673,B7826,S598,15:03,16:33,1
E2674,B0318,S019,12:07,13:37,3
E2675,B0318,S019,12:30,14:00,2
E2676,B4658,S005,17:31,19:01,3
E2677,B3434,S019,11:36,13:06,2
E2678,B3434,S019,11:53,13:23,2
E2679,B3434,S019,13:47,15:17,1
E2680,B3434,S019,17:20,18:50,1
E2681,B4239,S019,11:32,13:02,1
E2682,B4239,S019,12:38,14:08,1
E2683,B4596,S001,16:58,18:28,1
E2684,B4239,S019,12:48,14:18,1
E2685,B4239,S019,17:42,19:12,2
E2686,B4239,S019,17:58,19:28,1
E2687,B4239,S019,18:10,19:40,2
E2688,B4239,S019,18:22,19:52,1
E2689,B4658,S019,13:37,15:07,1
E2690,B4658,S019,18:29,19:59,2
E2691,B5042,S019,13:11,14:41,1
E2692,B5042,S019,17:50,19:20,1
E2693,B0125,S006,13:22,14:52,1
E2694,B5067,S019,11:44,13:14,1
E2695,B5067,S019,11:55,13:25,1
E2696,B5067,S019,12:28,13:58,3
E2697,B5067,S019,12:35,14:05,5
E2698,B5067,S019,13:53,15:23,2
E2699,B5067,S019,14:43,16:13,1
E2700,B5067,S019,16:11,17:41,1
E2701,B5067,S019,17:58,19:28,1
E2702,B5067,S019,18:13,19:43,1
E2703,B5075,S019,12:08,13:38,1
E2704,B3434,S006,14:45,16:15,1
E2705,B0523,S019,12:12,13:42,2
E2706,B0523,S019,16:58,18:28,1
E2707,B5291,S019,12:10,13:40,4
E2708,B5291,S019,18:22,19:52,1
E2709,B5390,S019,13:13,14:43,1
E2710,B5409,S019,17:35,19:05,3
E2711,B5482,S019,17:27,18:57,2
E2712,B5067,S006,12:09,13:39,1
E2713,B7039,S019,13:00,14:30,2
E2714,B7074,S019,11:41,13:11,2
E2715,B7074,S019,12:11,13:41,2
E2716,B7074,S019,12:19,13:49,1
E2717,B7074,S019,13:06,14:36,2
E2718,B7074,S019,13:37,15:07,1
E2719,B7074,S019,17:35,19:05,2
E2720,B7074,S019,17:54,19:24,1
E2721,B7795,S019,13:11,14:41,2
E2722,B8049,S019,16:52,18:22,2
E2723,B5728,S006,16:31,18:01,1
E2724,B8531,S019,18:10,19:40,1
E2725,B1207,S020,11:57,13:27,1
E2726,B1958,S020,13:17,14:47,3
E2727,B3148,S020,13:05,14:35,1
E2728,B1958,S007,12:30,14:00,2
E2729,B3148,S020,17:44,19:14,1
E2730,B4239,S020,11:55,13:25,1
E2731,B4239,S020,12:22,13:52,2
E2732,B7074,S020,15:00,16:30,4
E2733,B2063,S021,18:19,19:49,2
E2734,B7074,S022,12:14,13:44,1
E2735,B1424,S023,17:51,19:21,1
E2736,B1958,S023,12:18,13:48,2
E2737,B2063,S023,11:48,13:18,1
E2738,B2063,S007,14:28,15:58,3
E2739,B2063,S023,15:20,16:50,1
E2740,B3148,S023,13:40,15:10,1
E2741,B3300,S023,15:04,16:34,1
E2742,B5042,S023,12:14,13:44,1
E2743,B5042,S023,15:18,16:48,1
E2744,B7074,S023,12:43,14:13,1
E2745,B1499,S024,12:53,14:23,3
E2746,B1499,S024,13:39,15:09,2
E2747,B1958,S024,14:32,16:02,4
E2748,B2637,S007,12:55,14:25,2
E2749,B2063,S024,12:17,13:47,5
E2750,B2063,S024,12:40,14:10,1
E2751,B2063,S024,18:25,19:55,4
E2752,B2853,S024,12:14,13:44,2
E2753,B2853,S024,12:25,13:55,3
E2754,B3148,S024,18:11,19:41,4
E2755,B0318,S024,12:34,14:04,1
E2756,B0318,S024,13:03,14:33,5
E2757,B4239,S024,12:12,13:42,5
E2758,B5067,S007,12:50,14:20,4
E2759,B4239,S024,12:16,13:46,3
E2760,B4587,S024,13:09,14:39,5
E2761,B5067,S024,18:08,19:38,7
E2762,B7074,S024,12:53,14:23,12
E2763,B7074,S024,18:16,19:46,2
E2764,B4239,S025,13:01,14:31,1
E2765,B1207,S026,11:46,13:16,2
E2766,B1207,S026,17:40,19:10,2
E2767,B5067,S007,18:27,19:57,1
E2768,B4239,S026,15:30,17:00,7
E2769,B4658,S026,11:50,13:20,2
E2770,B1958,S027,12:05,13:35,1
E2771,B1958,S027,12:28,13:58,4
E2772,B1958,S027,13:04,14:34,1
E2773,B1958,S027,13:16,14:46,1
E2774,B1958,S027,17:01,18:31,2
E2775,B2063,S027,11:54,13:24,1
E2776,B5503,S001,13:06,14:36,1
E2777,B6315,S007,12:37,14:07,1
E2778,B2063,S027,12:08,13:38,1
E2779,B2063,S027,17:53,19:23,2
E2780,B2063,S027,18:22,19:52,1
E2781,B2624,S027,16:56,18:26,1
E2782,B2739,S027,13:07,14:37,1
E2783,B2739,S027,13:25,14:55,1
E2784,B3148,S027,11:57,13:27,1
E2785,B3148,S027,12:41,14:11,2
E2786,B7760,S007,12:13,13:43,2
E2787,B3148,S027,15:51,17:21,2
E2788,B0318,S027,11:39,13:09,1
E2789,B0318,S027,11:49,13:19,1
E2790,B0318,S027,12:19,13:49,1
E2791,B0318,S027,12:57,14:27,1
E2792,B0318,S027,17:53,19:23,1
E2793,B5067,S027,11:41,13:11,1
E2794,B5067,S008,13:53,15:23,1
E2795,B5067,S027,11:46,13:16,1
E2796,B5067,S027,17:39,19:09,1
E2797,B7074,S027,12:09,13:39,1
E2798,B7074,S027,12:24,13:54,1
E2799,B7798,S027,18:29,19:59,1
E2800,B8049,S027,11:45,13:15,1
E2801,B8049,S027,11:54,13:24,1
E2802,B8049,S027,12:08,13:38,1
E2803,B4239,S009,16:38,18:08,1
E2804,B1499,S028,11:55,13:25,1
E2805,B1499,S028,18:11,19:41,7
E2806,B3148,S028,13:31,15:01,1
E2807,B3148,S028,15:12,16:42,1
E2808,B3148,S028,17:26,18:56,1
E2809,B4658,S028,12:07,13:37,2
E2810,B5067,S028,14:53,16:23,5
E2811,B5067,S028,18:15,19:45,1
E2812,B1207,S029,12:07,13:37,1
E2813,B1207,S029,12:21,13:51,3
E2814,B4239,S009,16:59,18:29,10
E2815,B1424,S029,12:58,14:28,1
E2816,B1424,S029,17:30,19:00,2
E2817,B1499,S029,18:16,19:46,1
E2818,B1958,S029,13:05,14:35,1
E2819,B1958,S029,18:14,19:44,1
E2820,B2063,S029,12:07,13:37,1
E2821,B2063,S029,12:44,14:14,1
E2822,B2063,S029,12:51,14:21,2
E2823,B4239,S009,17:01,18:31,6
E2824,B4239,S029,11:31,13:01,3
E2825,B4658,S029,11:41,13:11,1
E2826,B4658,S029,18:08,19:38,1
E2827,B0523,S029,12:51,14:21,1
E2828,B7074,S029,17:11,18:41,2
E2829,B7074,S029,18:14,19:44,3
E2830,B7798,S029,12:53,14:23,2
E2831,B1958,S030,18:10,19:40,3
E2832,B2063,S030,12:44,14:14,1
E2833,B2063,S030,13:18,14:48,1
E2834,B6042,S009,16:58,18:28,5
E2835,B4239,S030,14:33,16:03,1
E2836,B5067,S030,12:29,13:59,1
E2837,B1499,S031,13:28,14:58,2
E2838,B4239,S031,17:24,18:54,2
E2839,B7074,S031,18:03,19:33,2
E2840,B1499,S032,12:38,14:08,1
E2841,B1499,S032,12:51,14:21,3
E2842,B1499,S032,13:11,14:41,1
E2843,B7074,S009,17:43,19:13,9
E2844,B1499,S032,18:02,19:32,2
E2845,B1958,S032,12:49,14:19,10
E2846,B1958,S032,15:13,16:43,2
E2847,B1958,S032,16:35,18:05,2
E2848,B1958,S032,17:01,18:31,1
E2849,B2063,S032,17:00,18:30,2
E2850,B2624,S032,11:46,13:16,7
E2851,B2624,S032,12:12,13:42,9
E2852,B2853,S032,13:21,14:51,1
E2853,B2853,S032,13:41,15:11,16
E2854,B7074,S009,18:24,19:54,8
E2855,B2853,S032,15:18,16:48,1
E2856,B3148,S032,12:44,14:14,2
E2857,B3148,S032,13:10,14:40,10
E2858,B3148,S032,13:29,14:59,7
E2859,B3148,S032,13:54,15:24,11
E2860,B0318,S032,11:46,13:16,7
E2861,B0318,S032,12:44,14:14,2
E2862,B0318,S032,13:14,14:44,2
E2863,B0318,S032,14:24,15:54,16
E2864,B0318,S032,18:00,19:30,7
E2865,B1207,S010,17:14,18:44,2
E2866,B3434,S032,11:39,13:09,8
E2867,B3434,S032,13:21,14:51,1
E2868,B5067,S032,12:00,13:30,16
E2869,B5067,S032,12:13,13:43,23
E2870,B5067,S032,12:27,13:57,7
E2871,B5067,S032,13:20,14:50,2
E2872,B5067,S032,14:44,16:14,7
E2873,B5067,S032,15:11,16:41,1
E2874,B5067,S032,16:51,18:21,8
E2875,B5067,S032,18:19,19:49,7
E2876,B1207,S002,12:00,13:30,1
E2877,B2063,S010,13:03,14:33,1
E2878,B5075,S032,11:37,13:07,1
E2879,B6676,S032,11:38,13:08,10
E2880,B6676,S032,18:19,19:49,2
E2881,B7074,S032,13:45,15:15,1
E2882,B8049,S032,11:42,13:12,9
E2883,B8049,S032,11:59,13:29,17
E2884,B8049,S032,13:48,15:18,9
E2885,B8049,S032,14:38,16:08,7
E2886,B8049,S032,15:59,17:29,1
E2887,B2063,S010,13:20,14:50,2
E2888,B1424,S033,12:11,13:41,1
E2889,B1499,S033,11:33,13:03,1
E2890,B1499,S033,12:03,13:33,1
E2891,B1499,S033,13:12,14:42,1
E2892,B1958,S033,11:37,13:07,1
E2893,B1958,S033,12:07,13:37,1
E2894,B1958,S033,13:53,15:23,1
E2895,B2063,S033,16:43,18:13,2
E2896,B2063,S033,17:54,19:24,1
E2897,B2063,S010,13:55,15:25,3
E2898,B2739,S033,12:22,13:52,1
E2899,B2739,S033,13:10,14:40,1
E2900,B3148,S033,11:36,13:06,1
E2901,B3148,S033,11:47,13:17,1
E2902,B3434,S033,12:30,14:00,1
E2903,B3434,S033,13:35,15:05,1
E2904,B4239,S033,11:50,13:20,1
E2905,B4239,S033,13:36,15:06,1
E2906,B5067,S033,12:29,13:59,1
E2907,B5067,S033,18:29,19:59,1
E2908,B2063,S010,14:11,15:41,3
E2909,B7074,S033,11:37,13:07,1
E2910,B8049,S033,12:21,13:51,1
E2911,B1499,S034,11:40,13:10,2
E2912,B1499,S034,13:06,14:36,1
E2913,B1499,S034,18:28,19:58,1
E2914,B1958,S034,11:31,13:01,1
E2915,B1958,S034,13:00,14:30,3
E2916,B1958,S034,13:20,14:50,2
E2917,B2063,S010,14:16,15:46,1
E2918,B1958,S034,14:48,16:18,1
E2919,B1958,S034,18:25,19:55,1
E2920,B2063,S034,11:37,13:07,1
E2921,B2063,S034,12:17,13:47,2
E2922,B2063,S034,12:34,14:04,2
E2923,B2063,S034,13:14,14:44,1
E2924,B2063,S034,13:40,15:10,1
E2925,B2063,S034,15:32,17:02,2
E2926,B2063,S034,17:32,19:02,1
E2927,B2624,S034,13:20,14:50,2
E2928,B2063,S010,17:00,18:30,4
E2929,B2624,S034,17:59,19:29,1
E2930,B2624,S034,18:22,19:52,2
E2931,B2853,S034,12:01,13:31,1
E2932,B2853,S034,12:42,14:12,1
E2933,B3148,S034,11:36,13:06,1
E2934,B3148,S034,12:48,14:18,2
E2935,B0318,S034,12:04,13:34,1
E2936,B0318,S034,12:51,14:21,2
E2937,B0318,S034,13:25,14:55,1
E2938,B0318,S034,14:04,15:34,2
E2939,B2063,S010,17:34,19:04,1
E2940,B0318,S034,16:28,17:58,1
E2941,B0318,S034,17:26,18:56,1
E2942,B0318,S034,17:39,19:09,1
E2943,B0318,S034,18:03,19:33,1
E2944,B3434,S034,18:25,19:55,2
E2945,B4239,S034,17:00,18:30,1
E2946,B5042,S034,18:00,19:30,1
E2947,B5067,S034,11:52,13:22,2
E2948,B2063,S010,18:10,19:40,1
E2949,B5067,S034,12:15,13:45,3
E2950,B5067,S034,12:19,13:49,1
E2951,B5067,S034,12:44,14:14,3
E2952,B5067,S034,12:55,14:25,3
E2953,B5067,S034,13:06,14:36,4
E2954,B5067,S034,14:09,15:39,3
E2955,B5067,S034,15:46,17:16,1
E2956,B0523,S034,14:19,15:49,2
E2957,B7798,S034,11:34,13:04,1
E2958,B3148,S010,11:56,13:26,1
E2959,B7798,S034,18:18,19:48,1
E2960,B8049,S034,12:00,13:30,1
E2961,B8049,S034,12:11,13:41,3
E2962,B8049,S034,18:14,19:44,1
E2963,B1958,S035,17:52,19:22,1
E2964,B7074,S035,11:42,13:12,10
E2965,B2853,S036,12:05,13:35,1
E2966,B3148,S010,15:42,17:12,2
E2967,B3148,S036,13:23,14:53,1
E2968,B4239,S036,12:21,13:51,1
E2969,B5067,S036,12:13,13:43,1
E2970,B5067,S036,13:14,14:44,1
E2971,B5067,S036,13:27,14:57,1
E2972,B7798,S036,11:49,13:19,1
E2973,B0318,S037,12:11,13:41,2
E2974,B0318,S037,12:29,13:59,1
E2975,B1424,S002,12:18,13:48,1
E2976,B3148,S010,17:02,18:32,2
E2977,B1207,S038,12:59,14:29,2
E2978,B1207,S038,18:27,19:57,2
E2979,B1424,S038,12:00,13:30,2
E2980,B1499,S038,12:00,13:30,2
E2981,B1499,S038,17:53,19:23,2
E2982,B1597,S038,12:49,14:19,2
E2983,B3148,S010,18:27,19:57,2
E2984,B1958,S038,12:02,13:32,2
E2985,B1958,S038,14:10,15:40,2
E2986,B1958,S038,14:56,16:26,1
E2987,B1958,S038,16:18,17:48,1
E2988,B1958,S038,17:14,18:44,2
E2989,B1958,S038,17:28,18:58,3
E2990,B1958,S038,17:50,19:20,2
E2991,B1958,S038,18:15,19:45,2
E2992,B1958,S038,18:29,19:59,3
E2993,B2063,S038,11:41,13:11,4
E2994,B4239,S010,12:20,13:50,2
E2995,B2063,S038,11:55,13:25,8
E2996,B2063,S038,12:09,13:39,2
E2997,B2063,S038,12:56,14:26,1
E2998,B2063,S038,18:05,19:35,2
E2999,B2637,S038,11:35,13:05,3
E3000,B2637,S038,15:03,16:33,2
E3001,B2739,S038,13:20,14:50,2
E3002,B2739,S038,14:00,15:30,2
E3003,B2853,S038,16:28,17:58,1
E3004,B2853,S038,18:26,19:56,1
E3005,B4239,S010,12:56,14:26,2
E3006,B3148,S038,11:34,13:04,3
E3007,B3148,S038,11:54,13:24,2
E3008,B3148,S038,12:21,13:51,2
E3009,B3148,S038,12:37,14:07,1
E3010,B0318,S038,12:15,13:45,2
E3011,B0318,S038,16:25,17:55,2
E3012,B0318,S038,18:10,19:40,2
E3013,B0318,S038,18:18,19:48,2
E3014,B3434,S038,11:49,13:19,3
E3015,B3435,S038,13:22,14:52,1
E3016,B4239,S010,18:29,19:59,4
E3017,B3435,S038,17:03,18:33,2
E3018,B3435,S038,18:07,19:37,2
E3019,B3435,S038,18:17,19:47,2
E3020,B4239,S038,12:01,13:31,2
E3021,B4239,S038,12:36,14:06,2
E3022,B4239,S038,17:31,19:01,2
E3023,B4239,S038,18:14,19:44,3
E3024,B4658,S038,12:08,13:38,2
E3025,B4658,S010,18:01,19:31,2
E3026,B4658,S038,13:05,14:35,2
E3027,B4658,S038,17:32,19:02,2
E3028,B4658,S038,17:52,19:22,4
E3029,B5067,S038,11:44,13:14,2
E3030,B5067,S038,12:59,14:29,1
E3031,B0523,S038,12:27,13:57,1
E3032,B0523,S038,13:52,15:22,1
E3033,B5291,S038,11:44,13:14,2
E3034,B0523,S010,11:40,13:10,1
E3035,B6315,S038,12:14,13:44,2
E3036,B6315,S038,13:22,14:52,2
E3037,B7074,S038,12:02,13:32,1
E3038,B7074,S038,13:34,15:04,2
E3039,B7798,S038,14:52,16:22,2
E3040,B3434,S039,12:43,14:13,1
E3041,B5291,S010,18:29,19:59,2
E3042,B0679,S039,18:29,19:59,1
E3043,B3434,S040,17:35,19:05,1
E3044,B7798,S040,12:32,14:02,1
E3045,B1207,S041,12:20,13:50,1
E3046,B1207,S041,16:46,18:16,1
E3047,B1424,S041,12:12,13:42,1
E3048,B1424,S041,12:16,13:46,1
E3049,B6409,S010,13:50,15:20,2
E3050,B1424,S041,12:32,14:02,1
E3051,B1424,S041,14:51,16:21,1
E3052,B1424,S041,17:36,19:06,1
E3053,B1499,S041,12:15,13:45,1
E3054,B1499,S041,12:23,13:53,3
E3055,B1499,S041,18:27,19:57,1
E3056,B1958,S041,11:30,13:00,2
E3057,B1958,S041,12:12,13:42,2
E3058,B1958,S041,12:28,13:58,5
E3059,B7074,S010,18:02,19:32,2
E3060,B1958,S041,17:15,18:45,1
E3061,B1958,S041,17:54,19:24,1
E3062,B1958,S041,18:18,19:48,2
E3063,B2063,S041,12:13,13:43,3
E3064,B2063,S041,14:41,16:11,1
E3065,B2063,S041,15:27,16:57,2
E3066,B2063,S041,17:51,19:21,1
E3067,B2063,S041,18:01,19:31,1
E3068,B2739,S041,12:30,14:00,3
E3069,B2739,S041,17:47,19:17,2
E3070,B1499,S002,13:56,15:26,1
E3071,B8049,S010,13:14,14:44,2
E3072,B0318,S041,13:58,15:28,1
E3073,B3434,S041,12:30,14:00,1
E3074,B3435,S041,14:05,15:35,1
E3075,B4239,S041,12:15,13:45,1
E3076,B4658,S041,12:27,13:57,1
E3077,B4658,S041,18:00,19:30,1
E3078,B5042,S041,12:27,13:57,1
E3079,B5067,S041,14:15,15:45,1
E3080,B5067,S041,14:24,15:54,1
E3081,B1424,S011,13:46,15:16,1
E3082,B5067,S041,18:25,19:55,1
E3083,B0523,S041,14:14,15:44,1
E3084,B0523,S041,18:10,19:40,2
E3085,B5291,S041,12:11,13:41,1
E3086,B5291,S041,13:51,15:21,1
E3087,B5291,S041,14:11,15:41,1
E3088,B6156,S041,18:14,19:44,1
E3089,B1958,S011,11:53,13:23,1
E3090,B6315,S041,12:18,13:48,1
E3091,B6315,S041,18:02,19:32,2
E3092,B7074,S041,15:57,17:27,1
E3093,B7074,S041,17:53,19:23,2
E3094,B7760,S041,16:37,18:07,1
E3095,B7798,S041,14:05,15:35,1
E3096,B7798,S041,16:18,17:48,1
E3097,B8049,S041,15:13,16:43,1
E3098,B1499,S042,15:19,16:49,1
E3099,B1958,S042,12:00,13:30,4
E3100,B1958,S011,16:26,17:56,2
E3101,B1958,S042,14:44,16:14,1
E3102,B2063,S042,12:16,13:46,1
E3103,B3148,S042,12:01,13:31,2
E3104,B3148,S042,18:28,19:58,2
E3105,B0318,S042,15:45,17:15,2
E3106,B3434,S042,12:32,14:02,1
E3107,B3434,S042,17:48,19:18,1
E3108,B5067,S042,12:05,13:35,1
E3109,B1499,S043,12:34,14:04,2
E3110,B2853,S043,13:23,14:53,1
E3111,B1958,S011,16:33,18:03,1
E3112,B2859,S043,14:24,15:54,2
E3113,B4239,S043,12:31,14:01,1
E3114,B5067,S043,12:01,13:31,1
E3115,B3148,S044,12:34,14:04,1
E3116,B0318,S044,11:39,13:09,1
E3117,B0318,S044,15:03,16:33,2
E3118,B0318,S044,18:14,19:44,2
E3119,B5067,S044,13:50,15:20,1
E3120,B2063,S011,11:35,13:05,1
E3121,B1499,S045,12:20,13:50,4
E3122,B2063,S045,13:40,15:10,3
E3123,B5075,S045,11:50,13:20,4
E3124,B0523,S045,12:44,14:14,5
E3125,B6676,S045,13:38,15:08,2
E3126,B8049,S045,13:25,14:55,5
E3127,B1499,S046,13:20,14:50,7
E3128,B1597,S046,15:18,16:48,2
E3129,B1958,S046,14:20,15:50,1
E3130,B1958,S046,15:20,16:50,1
E3131,B2063,S011,12:57,14:27,1
E3132,B1958,S046,18:10,19:40,8
E3133,B2063,S046,11:34,13:04,1
E3134,B2063,S046,12:14,13:44,2
E3135,B2063,S046,12:39,14:09,9
E3136,B2624,S046,18:17,19:47,7
E3137,B2739,S046,17:29,18:59,2
E3138,B2853,S046,16:45,18:15,4
E3139,B2853,S046,17:33,19:03,1
E3140,B3148,S046,17:26,18:56,3
E3141,B0318,S046,12:03,13:33,3
E3142,B2063,S011,18:26,19:56,2
E3143,B3434,S046,15:11,16:41,3
E3144,B3434,S046,17:39,19:09,2
E3145,B4587,S046,12:08,13:38,8
E3146,B5042,S046,17:19,18:49,6
E3147,B5067,S046,13:29,14:59,4
E3148,B5067,S046,15:49,17:19,8
E3149,B6676,S046,11:40,13:10,1
E3150,B7074,S046,14:18,15:48,3
E3151,B4587,S011,12:08,13:38,1
E3152,B8049,S046,17:59,19:29,4
E3153,B1958,S047,15:40,17:10,1
E3154,B2063,S047,12:12,13:42,1
E3155,B2739,S047,12:04,13:34,1
E3156,B2063,S048,14:39,16:09,15
E3157,B8049,S048,16:10,17:40,12
E3158,B1499,S049,12:00,13:30,12
E3159,B4658,S011,12:01,13:31,1
E3160,B1499,S049,12:44,14:14,8
E3161,B1499,S049,13:33,15:03,12
E3162,B1499,S049,16:09,17:39,5
E3163,B1499,S049,18:29,19:59,4
E3164,B1597,S049,12:20,13:50,1
E3165,B1958,S049,12:25,13:55,7
E3166,B1958,S049,12:34,14:04,8
E3167,B1958,S049,13:18,14:48,7
E3168,B2853,S049,13:13,14:43,2
E3169,B0318,S049,13:20,14:50,9
E3170,B2063,S002,12:09,13:39,2
E3171,B5042,S011,17:08,18:38,1
E3172,B0318,S049,17:28,18:58,8
E3173,B3434,S049,11:52,13:22,11
E3174,B3434,S049,16:47,18:17,10
E3175,B5067,S049,12:18,13:48,9
E3176,B5067,S049,12:42,14:12,4
E3177,B5067,S049,13:54,15:24,8
E3178,B5067,S011,12:32,14:02,2
E3179,B5067,S049,14:23,15:53,8
E3180,B5067,S049,15:21,16:51,21
E3181,B5067,S049,16:04,17:34,10
E3182,B5067,S049,18:02,19:32,9
E3183,B0523,S049,11:39,13:09,7
E3184,B5291,S049,11:46,13:16,11
E3185,B6676,S049,11:39,13:09,12
E3186,B7798,S049,12:41,14:11,8
E3187,B7798,S049,17:11,18:41,11
E3188,B7798,S049,17:48,19:18,9
E3189,B5291,S011,13:46,15:16,2
E3190,B1499,S050,11:58,13:28,2
E3191,B1499,S050,12:29,13:59,4
E3192,B1499,S050,13:08,14:38,1
E3193,B1958,S050,16:01,17:31,2
E3194,B0318,S050,18:16,19:46,2
E3195,B3434,S050,17:53,19:23,1
E3196,B5067,S050,12:09,13:39,1
E3197,B5067,S050,12:22,13:52,1
E3198,B5067,S050,14:34,16:04,2
E3199,B6676,S050,14:03,15:33,1
E3200,B7798,S011,13:04,14:34,1
E3201,B8049,S050,12:14,13:44,2
E3202,B1958,S051,13:45,15:15,2
E3203,B2853,S052,12:12,13:42,1
E3204,B0318,S052,12:42,14:12,1
E3205,B1499,S053,14:00,15:30,3
E3206,B1499,S053,17:20,18:50,1
E3207,B1499,S053,18:22,19:52,1
E3208,B1597,S053,12:49,14:19,1
E3209,B2739,S053,13:40,15:10,2
E3210,B1958,S012,12:22,13:52,2
E3211,B2853,S053,12:26,13:56,1
E3212,B2853,S053,16:02,17:32,1
E3213,B3434,S053,16:42,18:12,2
E3214,B3434,S053,18:29,19:59,1
E3215,B5042,S053,13:08,14:38,1
E3216,B5067,S053,11:56,13:26,1
E3217,B5067,S053,12:07,13:37,1
E3218,B7798,S053,12:08,13:38,1
E3219,B7798,S053,12:26,13:56,1
E3220,B2063,S054,12:39,14:09,2
E3221,B1958,S012,16:06,17:36,1
E3222,B2063,S054,18:08,19:38,2
E3223,B3148,S054,12:04,13:34,2
E3224,B4658,S054,14:46,16:16,1
E3225,B4658,S054,17:58,19:28,2
E3226,B5409,S055,17:35,19:05,1
E3227,B1499,S056,14:18,15:48,1
E3228,B2739,S056,13:42,15:12,1
E3229,B3148,S056,11:44,13:14,2
E3230,B4658,S056,11:52,13:22,1
E3231,B5067,S056,14:13,15:43,1
E3232,B2063,S012,14:56,16:26,1
E3233,B5390,S056,12:17,13:47,1
E3234,B7074,S056,15:00,16:30,2
E3235,B0125,S057,12:48,14:18,2
E3236,B1499,S057,12:14,13:44,1
E3237,B1499,S057,12:24,13:54,1
E3238,B1958,S057,12:22,13:52,1
E3239,B1958,S057,14:44,16:14,1
E3240,B1958,S057,17:28,18:58,2
E3241,B1958,S057,18:18,19:48,2
E3242,B2624,S057,18:16,19:46,1
E3243,B2853,S012,15:57,17:27,1
E3244,B2739,S057,12:29,13:59,1
E3245,B2853,S057,18:13,19:43,2
E3246,B3434,S057,17:34,19:04,1
E3247,B5042,S057,18:27,19:57,1
E3248,B5067,S057,12:36,14:06,2
E3249,B1424,S058,17:50,19:20,1
E3250,B1597,S058,12:55,14:25,3
E3251,B3434,S058,11:33,13:03,1
E3252,B2859,S059,13:27,14:57,1
E3253,B4658,S012,13:09,14:39,1
E3254,B1499,S060,11:47,13:17,2
E3255,B1499,S060,14:16,15:46,1
E3256,B1499,S060,15:33,17:03,1
E3257,B1958,S060,11:47,13:17,1
E3258,B1958,S060,12:17,13:47,1
E3259,B1958,S060,12:58,14:28,1
E3260,B1958,S060,14:29,15:59,1
E3261,B1958,S060,18:25,19:55,4
E3262,B2100,S060,16:27,17:57,2
E3263,B7074,S012,15:41,17:11,1
E3264,B2739,S060,17:18,18:48,2
E3265,B2739,S060,18:25,19:55,1
E3266,B2853,S060,12:09,13:39,3
E3267,B2853,S060,12:40,14:10,1
E3268,B2859,S060,12:10,13:40,2
E3269,B3434,S060,11:46,13:16,2
E3270,B3434,S060,12:16,13:46,1
E3271,B3434,S060,14:29,15:59,2
E3272,B3434,S060,17:03,18:33,1
E3273,B3434,S060,17:42,19:12,1
